model_name,total_games,black_llm_wins,white_rand_wins,draws,black_llm_win_rate,std_dev_black_llm_win_rate,moe_black_llm_win_rate,black_llm_loss_rate,std_dev_black_llm_loss_rate,moe_black_llm_loss_rate,draw_rate,std_dev_draw_rate,moe_draw_rate,black_llm_wins_percent,black_llm_draws_percent,white_rand_wins_percent,win_loss,std_dev_win_loss,moe_win_loss,win_loss_non_interrupted,std_dev_win_loss_non_interrupted,moe_win_loss_non_interrupted,game_duration,std_dev_game_duration,moe_game_duration,games_interrupted,games_interrupted_percent,std_dev_games_interrupted,moe_games_interrupted,games_not_interrupted,games_not_interrupted_percent,std_dev_games_not_interrupted,moe_games_not_interrupted,reason_too_many_wrong_actions,reason_checkmate,reason_stalemate,reason_insufficient_material,reason_seventyfive_moves,reason_fivefold_repetition,reason_max_turns,reason_unknown_issue,reason_max_moves,reason_error,llm_total_moves,average_moves,std_dev_moves,moe_avg_moves,llm_wrong_actions,llm_wrong_moves,wrong_actions_per_100moves,wrong_moves_per_100moves,wrong_actions_per_1000moves,wrong_moves_per_1000moves,mistakes_per_1000moves,std_dev_wrong_actions_per_1000moves,std_dev_wrong_moves_per_1000moves,std_dev_mistakes_per_1000moves,moe_wrong_actions_per_1000moves,moe_wrong_moves_per_1000moves,moe_mistakes_per_1000moves,llm_avg_material,llm_std_dev_material,rand_avg_material,rand_std_dev_material,material_diff_llm_minus_rand,material_diff_llm_minus_rand_per_100moves,moe_material_diff_llm_minus_rand,completion_tokens_black,completion_tokens_black_per_move,std_dev_completion_tokens_black_per_move,moe_completion_tokens_black_per_move,min_moves,max_moves,prompt_tokens_black,total_tokens_black,average_game_cost,std_dev_game_cost,moe_average_game_cost,price_per_1000_moves,moe_price_per_1000_moves
deepseek-reasoner,31,7,18,6,0.22580645161290322,0.07509518648353262,0.14718656550772394,0.5806451612903226,0.08862686513992751,0.17370865567425792,0.1935483870967742,0.07095828146194513,0.13907823166541247,22.58064516129032,19.35483870967742,58.06451612903226,0.3225806451612903,0.41929279938117614,0.14760213134619585,0.7692307692307692,0.2594372608313854,0.14103170150147934,0.6235483870967742,0.39130166016426743,0.1377485116004681,18,58.06451612903226,0.08862686513992751,0.17370865567425792,13,41.935483870967744,0.08862686513992751,0.17370865567425792,16,7,1,3,0,0,2,0,2,0,2845,91.7741935483871,65.01728471589657,22.88780015438446,9,44,0.6105746600504369,4.682528268877056,6.105746600504369,46.825282688770564,52.93102928927493,21.376097030887802,91.35084715691808,93.1891270955697,7.524950312237051,32.15790912827924,32.80503218251817,21.93548387096774,13.971245432127057,10.806451612903226,14.005759184084976,11.129032258064516,17.038444469706075,3.6034642290753296,13044247,4584.972583479789,541.9301647227277,190.77372058839293,4,200,901267,13945514,0.9375031541935483,0.6331435306332133,0.2228832326895267,10.512502045402895,0.5243234932537786
gemini-1.5-flash-001,30,0,20,10,0.0,0.0,0.0,0.6666666666666666,0.08606629658238704,0.1686899413014786,0.3333333333333333,0.08606629658238704,0.1686899413014786,0.0,33.33333333333333,66.66666666666666,0.16666666666666669,0.23973165074269207,0.08578686946835207,0.4166666666666667,0.19462473604038075,0.1101193108689962,0.429,0.47710585827466007,0.1707301387179975,18,60.0,0.08944271909999159,0.17530772943598352,12,40.0,0.08944271909999159,0.17530772943598352,18,2,0,0,0,0,0,0,10,0,2524,84.13333333333334,93.69750790979313,33.52922259395211,18,36,11.457671957671957,22.915343915343914,114.57671957671957,229.15343915343914,343.73015873015873,112.80007543582951,225.60015087165903,338.40022630748854,40.364988592265625,80.72997718453125,121.09496577679688,29.266666666666666,12.119899092937553,35.666666666666664,6.0477030882540985,-6.4,-3.314049391468746,3.1275403136959086,50265,19.914817749603802,12.328690894672645,4.41176537691356,4,200,1234960,1285225,0.0033842233333333336,0.0035508624237086048,0.0012706597994009442,0.05946340438864601,0.007410643359483192
gemini-1.5-pro-preview-0409,40,0,37,3,0.0,0.0,0.0,0.925,0.041645828122394195,0.08162582311989262,0.075,0.04164582812239421,0.08162582311989265,0.0,7.5,92.5,0.03749999999999998,0.13337339141845925,0.04133284222206169,0.5,0.0,0.0,0.32825,0.29866916350833617,0.09255853270727166,37,92.5,0.041645828122394195,0.08162582311989262,3,7.5,0.04164582812239421,0.08162582311989265,19,0,0,0,0,0,0,0,3,18,2626,65.65,59.73383270166723,18.51170654145433,14,71,0.4732730371931678,7.771717780731329,4.7327303719316784,77.71717780731329,82.44990817924497,8.100323910525935,76.13134525043243,72.66287792474854,2.510316387553625,23.59334832775283,22.518459167327492,29.75,9.662908199491232,33.075,7.169692265326817,-3.325,-3.83699709622505,2.355334975359948,35145,13.383472962680884,1.142822376876253,0.3541643238497577,5,200,1665689,1700834,0.15497334999999998,0.13441748222490277,0.041656409315237244,2.330204136794116,0.14349563387942751
gemini-2.0-flash-001,67,3,41,23,0.04477611940298507,0.02526611161284531,0.049521578761176806,0.6119402985074627,0.05953418302796191,0.11668699873480534,0.34328358208955223,0.058006685713137024,0.11369310399774857,4.477611940298507,34.32835820895522,61.19402985074627,0.2164179104477612,0.2915980083303627,0.06982375864012631,0.48333333333333334,0.2450662589267805,0.08769583449043164,0.8337313432835821,0.2119665198041078,0.050755830615350925,37,55.223880597014926,0.06075042007726675,0.11907082335144283,30,44.776119402985074,0.06075042007726675,0.11907082335144283,37,7,0,0,0,0,0,0,23,0,10640,158.80597014925374,45.50399210124987,10.89602696476666,18,95,0.21359906619745536,1.1927216140577819,2.1359906619745535,11.927216140577817,14.063206802552372,5.861198205626091,16.670246427749056,17.55504669712055,1.403476282965285,3.9917256969871366,4.203592989246968,14.671641791044776,6.749608427927376,16.65671641791045,9.248345042461562,-1.9850746268656716,-2.5153759683125876,2.288594271817639,997754,93.77387218045112,12.805319695384961,3.0662608323004634,26,200,5850859,6848613,0.014689365671641792,0.004550529652940255,0.0010896339312841388,0.091564287527107,0.001548293921595056
gemini-2.0-flash-exp,30,0,28,2,0.0,0.0,0.0,0.9333333333333333,0.045542003404264876,0.08926232667235916,0.06666666666666667,0.04554200340426488,0.08926232667235917,0.0,6.666666666666667,93.33333333333333,0.033333333333333326,0.1268540658512312,0.045394144473603876,0.5,0.0,0.0,0.42933333333333334,0.3681166731587572,0.1317288597127678,28,93.33333333333333,0.045542003404264876,0.08926232667235916,2,6.666666666666667,0.04554200340426488,0.08926232667235917,27,0,0,0,0,0,1,0,2,0,2576,85.86666666666666,73.62333463175143,26.34577194255355,0,81,0.0,11.739474439973138,0.0,117.39474439973138,117.39474439973138,0.0,131.05901167444793,131.05901167444793,0.0,46.898865011506324,46.898865011506324,26.933333333333334,12.25007623715428,27.166666666666668,12.512292806051487,-0.23333333333333334,-1.2193564485896013,1.8811008597213612,433155,168.15023291925465,44.933603117283866,16.07928337131627,6,200,1720039,2153194,0.011508863333333334,0.010199540701913421,0.0036498587655049704,0.12556116435945425,0.005822226165412514
gemini-2.0-flash-lite-001,66,1,65,0,0.015151515151515152,0.015036292831784037,0.029471133950296713,0.9848484848484849,0.015036292831784029,0.029471133950296696,0.0,0.0,0.0,1.5151515151515151,0.0,98.48484848484848,0.015151515151515138,0.12309149097933274,0.029696969696969697,0.33333333333333337,0.5773502691896257,0.6533333333333333,0.4303030303030303,0.3170099231495623,0.07648159922761767,63,95.45454545454545,0.025639821582625726,0.05025405030194642,3,4.545454545454546,0.025639821582625736,0.05025405030194644,63,3,0,0,0,0,0,0,0,0,5558,84.21212121212122,60.84874441572067,14.68032684172875,17,172,0.9713026443697207,12.368393202231612,9.713026443697206,123.68393202231611,133.39695846601333,42.26675730597222,224.57653692242246,223.46423121794098,10.1972492242813,54.18118310676204,53.91282898628674,26.40909090909091,11.33812801361613,30.12121212121212,9.105391727331588,-3.712121212121212,-3.712447262125066,1.8624340549093443,834534,150.15005397625046,28.91320321046422,6.975579812642362,4,199,3259157,4093691,0.007496923863636363,0.005442399100121958,0.0013130295186876376,0.08784831706866658,0.0020041980705514475
gemini-2.0-flash-lite-preview-02-05,39,0,39,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.27487179487179486,0.26535846455286016,0.08328306760978821,38,97.43589743589743,0.025310159835529474,0.04960791327763777,1,2.564102564102564,0.025310159835529464,0.04960791327763775,38,1,0,0,0,0,0,0,0,0,1999,51.256410256410255,47.422911378538686,14.883736764331012,21,93,1.7163418704749316,14.038190359021359,17.163418704749315,140.3819035902136,157.54532229496292,30.4015560604904,215.36581767188622,212.42111586641843,9.541564287745643,67.5928163219834,66.66861818129593,32.794871794871796,8.529143497381222,34.23076923076923,6.84974658947913,-1.435897435897436,-1.8516278348420254,1.638422260188671,287863,144.00350175087544,26.603699738083733,8.349602593950689,4,192,1158414,1446277,0.0044420499999999995,0.0041666850060100786,0.0013077190118994753,0.0860884444945176,0.0024978228582024607
gemini-2.0-flash-thinking-exp-01-21,33,0,33,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,0,0,0.20318181818181819,0.12561609534247953,0.04285923263795153,33,100.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,31,1341,40.63636363636363,25.123219068495906,8.571846527590305,7,1,4.9629820936639115,0.06184291898577613,49.62982093663912,0.6184291898577613,50.24825012649688,260.95849749470597,3.55260522358567,260.861371374793,89.03700534937455,1.2121212121212122,89.00386667429298,33.21212121212121,6.989982008907353,33.72727272727273,6.969902829634388,-0.5151515151515151,-0.7686419219269546,1.8415713237103288,23829,17.76957494407159,25.800191931755634,8.802824391986771,2,119,625305,649134,0.0015430318181818183,0.0009693855048832951,0.0003307467785587288,0.039831848474042204,0.0053404606260110555
gemini-2.0-flash-thinking-exp-1219,30,0,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,0,0,0.011666666666666667,0.00461133037377414,0.0016501433816722194,30,100.0,0.0,0.0,0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,0,0,70,2.3333333333333335,0.9222660747548281,0.3300286763344439,89,1,138.61111111111111,0.5555555555555555,1386.111111111111,5.555555555555555,1391.6666666666667,302.83093842426683,30.429030972509228,283.7809176026505,108.36665957581356,10.888888888888888,101.54969717418454,39,0.0,39,0.0,0,0.0,0.0,50718,724.5428571428571,218.76937952835388,78.2856170519377,2,6,224271,274989,0.001030479,0.0007225316152985017,0.0002585546179502943,0.4189144166666667,0.04479860783641587
gemini-2.0-pro-exp-02-05,43,0,20,23,0.0,0.0,0.0,0.46511627906976744,0.07606348725472868,0.1490844350192682,0.5348837209302325,0.07606348725472867,0.14908443501926819,0.0,53.48837209302325,46.51162790697674,0.2674418604651163,0.2523422942038756,0.07542440463705946,0.5,0.0,0.0,0.3025581395348837,0.3620319179776163,0.10821032581646028,36,83.72093023255815,0.05629859893855318,0.11034525391956422,7,16.27906976744186,0.056298598938553185,0.11034525391956423,20,0,0,0,0,0,0,0,7,16,2602,60.51162790697674,72.40638359552327,21.64206516329206,0,60,0.0,8.34907397326196,0.0,83.49073973261962,83.49073973261962,0.0,156.72262220223905,156.72262220223905,0.0,46.84395261625203,46.84395261625203,31.41860465116279,10.788513640816008,31.930232558139537,10.159197917433314,-0.5116279069767442,-0.6014303751317122,1.779537882377112,430408,165.41429669485012,65.81744743698273,19.672650608679195,1,200,1479409,1909817,0.0,0.0,0.0,0.0,0.0
gemini-2.5-flash,42,8,30,4,0.19047619047619047,0.06059133431241445,0.11875901525233232,0.7142857142857143,0.06970714806775237,0.13662601021279464,0.09523809523809523,0.04529474910530199,0.0887777082463919,19.047619047619047,9.523809523809524,71.42857142857143,0.23809523809523808,0.4017961993728036,0.12151705914790992,0.7692307692307692,0.33011264588676237,0.17945127846082035,0.49,0.37199527927767856,0.11250423081475432,29,69.04761904761905,0.07133402662018651,0.13981469217556555,13,30.952380952380953,0.07133402662018651,0.13981469217556555,26,9,0,3,0,0,3,0,1,0,3016,71.80952380952381,53.49503651251234,16.178748146841148,127,454,5.007222941016135,15.965921802878482,50.07222941016135,159.65921802878484,209.73144743894616,32.43357817289594,69.54948857426811,75.26497562690173,9.809035136137046,21.03416938731322,22.762730233130426,26.642857142857142,12.642980176176486,14,12.042607285961891,12.642857142857142,24.945982513469456,2.960093933908344,563894,186.96750663129973,43.72399037255354,13.22364604886272,10,200,1832875,2396769,0.046657083333333335,0.0359541108925952,0.010873765921046516,0.6564378596476301,0.05347059213508239
gemini-2.5-pro,41,15,22,4,0.36585365853658536,0.07522401651262858,0.147439072364752,0.5365853658536586,0.07787756353770711,0.15264002453390593,0.0975609756097561,0.046339897903986786,0.0908261998918141,36.58536585365854,9.75609756097561,53.65853658536586,0.4146341463414634,0.47305442372403417,0.14480223030481698,0.8095238095238095,0.3345216912320663,0.14307729068972166,0.6531707317073171,0.4103241951456814,0.12560047137363853,20,48.78048780487805,0.07806365117108506,0.15300475629532673,21,51.21951219512195,0.07806365117108506,0.15300475629532673,1,15,2,3,0,0,1,0,1,18,3418,83.36585365853658,58.61644653915869,17.94252789054304,24,114,2.2579524779412807,3.701405016730418,22.579524779412807,37.014050167304184,59.59357494671699,38.70825125251349,34.865362984897956,66.16776916485313,11.848617899899384,10.672307598048015,20.253992075453965,25.463414634146343,12.743817247935585,16.024390243902438,13.88972246821017,9.439024390243903,12.911340333207812,3.226457431150575,1132480,331.32826214160326,25.362980485870054,7.763622867363839,5,200,2344719,3477199,0.3476999695121952,0.24756122029483182,0.07577863145950851,4.109402402293631,0.09003397991173431
gemini-2.5-pro-preview-03-25,43,12,19,12,0.27906976744186046,0.06840199785294701,0.13406791579177613,0.4418604651162791,0.07573205436112189,0.1484348265477989,0.27906976744186046,0.06840199785294701,0.13406791579177613,27.906976744186046,27.906976744186046,44.18604651162791,0.41860465116279066,0.42159324447549607,0.12601303940701897,0.7608695652173914,0.2553769592276246,0.10436956295337022,0.7362790697674418,0.3220786154830758,0.0962683956559126,20,46.51162790697674,0.07606348725472868,0.1490844350192682,23,53.48837209302325,0.07606348725472867,0.14908443501926819,9,12,5,3,0,0,1,0,3,10,4483,104.25581395348837,53.33679736812449,15.94221927572728,63,218,1.731756640467541,4.9972402919318775,17.31756640467541,49.972402919318775,67.28996932399419,17.1698730859514,32.51211824004047,44.038698449791475,5.132026952863717,9.717781038177911,13.163043563687712,22.13953488372093,13.23340181465219,7.744186046511628,10.045356717588987,14.395348837209303,19.052506056405544,3.367225270348386,1949793,434.9304037474905,39.089827731692225,11.6838399735165,12,200,3563648,5513441,0.5570346511627907,0.282768430682378,0.08451869157194346,5.34010952173793,0.14908282827944178
gemini-2.5-pro-preview-05-06,42,20,18,4,0.47619047619047616,0.07706415178216067,0.1510457374930349,0.42857142857142855,0.07636035483212125,0.14966629547095764,0.09523809523809523,0.04529474910530199,0.0887777082463919,47.61904761904761,9.523809523809524,42.857142857142854,0.5238095238095238,0.4807562760695439,0.14539731566914857,0.9166666666666667,0.19034674690672024,0.07615455933962563,0.6911904761904762,0.37726359020246125,0.11409755014245258,18,42.857142857142854,0.07636035483212125,0.14966629547095764,24,57.14285714285714,0.07636035483212125,0.14966629547095764,3,20,3,1,0,0,7,0,0,8,3241,77.16666666666667,47.04637912334898,14.228451248545968,84,101,3.223774195394291,2.543375447887413,32.237741953942916,25.433754478874132,57.671496432817044,33.03076390181048,22.79051597478485,36.96560033782115,9.989644742838339,6.89263980605679,11.179675292351854,28.285714285714285,11.079063344854706,12.095238095238095,12.354143224844723,16.19047619047619,23.927211847349227,3.4536101844639417,2047347,631.7022523912373,93.53301698302053,28.28761739098095,6,198,3167513,5214860,0.5817347916666668,0.3613748064497289,0.10929223272510767,7.428337163674835,0.3599445668391622
gemma-2-27b-it@q6_k_l,30,0,22,8,0.0,0.0,0.0,0.7333333333333333,0.08073734277593311,0.15824519184082889,0.26666666666666666,0.08073734277593311,0.15824519184082889,0.0,26.666666666666668,73.33333333333333,0.13333333333333336,0.2248882225544018,0.08047521690805479,0.4,0.21081851067789195,0.13066666666666665,0.5673333333333334,0.37030214441847287,0.13251092055914843,20,66.66666666666666,0.08606629658238704,0.1686899413014786,10,33.33333333333333,0.08606629658238704,0.1686899413014786,20,2,0,0,0,0,0,0,8,0,3268,108.93333333333334,70.56419592914268,25.251073216902363,8,52,0.3831407649251797,4.8078261437633945,3.831407649251797,48.07826143763394,51.90966908688574,8.09218553572312,69.5850841958457,69.63566615943594,2.8957514041892853,24.9007025829078,24.91880310611584,25.466666666666665,11.717164931116592,26.333333333333332,10.306788299827996,-0.8666666666666667,1.3392604995286117,2.669171283562778,179885,55.04436964504284,7.627197066843112,2.7293574175775106,10,200,2028385,2208270,0.019874430000000002,0.01188553497639129,0.004253184068196279,0.19675764355858327,0.01422987022050273
gemma-2-9b-it-8bit,30,0,26,4,0.0,0.0,0.0,0.8666666666666667,0.06206328908341751,0.12164404660349831,0.13333333333333333,0.06206328908341752,0.12164404660349833,0.0,13.333333333333334,86.66666666666667,0.06666666666666665,0.1728729518208802,0.06186179132593591,0.4,0.22360679774997896,0.19599999999999998,0.355,0.3772655700495708,0.13500275041898094,25,83.33333333333334,0.06804138174397716,0.13336110821819522,5,16.666666666666664,0.06804138174397717,0.13336110821819525,25,1,0,0,0,0,0,0,4,0,2075,69.16666666666667,72.83333990899257,26.06307596164304,45,31,16.366922692296473,7.1240543444811735,163.66922692296475,71.24054344481173,234.90977036777647,372.22554089131256,113.8875229408837,378.2574577493639,133.19919914747922,40.754126684297944,135.3576928738708,32,9.180188563911175,34.13333333333333,7.7581251438170575,-2.1333333333333333,-3.0559760306903234,1.8045446926836475,120608,58.12433734939759,13.096960671444986,4.686687185745504,2,200,1201066,1321674,0.0014422819999999998,0.0013680032154892638,0.0004895336636438727,0.026267784505588053,0.0034045323286584026
gemma2-9b-it,35,0,35,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,0,0,0.07371428571428572,0.07948679928456172,0.026334013791158784,35,100.0,0.0,0.0,0,0.0,0.0,0.0,35,0,0,0,0,0,0,0,0,0,516,14.742857142857142,15.897359856912344,5.266802758231758,83,22,41.48091421576605,6.174548926428625,414.8091421576605,61.745489264286256,476.55463142194674,479.25786143819266,85.57500964607492,463.0309225488192,158.7783537169787,28.35104073231911,153.40236127109787,38.714285714285715,1.0451970985368817,38.31428571428572,2.272229127989524,0.4,1.1613037559521415,0.5636118814762305,10432,20.217054263565892,4.551421096025642,1.5078879385119421,2,88,342837,353269,0.00201868,0.001779754709602686,0.0005896335679559796,0.1577066108516772,0.012442160250607646
google_gemma-3-12b-it@iq4_xs,134,0,134,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,0,0,0.14888059701492537,0.1421354878766264,0.024066126585719067,134,100.0,0.0,0.0,0,0.0,0.0,0.0,133,0,0,0,0,0,1,0,0,0,3990,29.776119402985074,28.427097575325277,4.8132253171438135,329,70,21.048271330087495,2.5230266285927776,210.48271330087496,25.230266285927776,235.71297958680273,302.65815620542594,69.79697888560595,293.6182191162165,51.245537678545574,11.817899627007794,49.714911699306036,35.78358208955224,5.972823088254547,36.059701492537314,5.186392250098083,-0.27611940298507465,-0.07131335107455776,0.7327331647677001,443465,111.14411027568923,15.546320516530386,2.632275183926867,2,158,2527656,2971121,0.0,0.0,0.0,0.0,0.0
google_gemma-3-12b-it@q4_k_m,67,0,66,1,0.0,0.0,0.0,0.9850746268656716,0.014813571012293449,0.029034599184095157,0.014925373134328358,0.014813571012293426,0.029034599184095115,0.0,1.4925373134328357,98.50746268656717,0.007462686567164201,0.06108472217815261,0.01462686567164179,0.5,0,0,0.11940298507462686,0.12868661248699712,0.030814281009517948,66,98.50746268656717,0.014813571012293449,0.029034599184095157,1,1.4925373134328357,0.014813571012293426,0.029034599184095115,65,0,0,0,0,0,1,0,1,0,1600,23.880597014925375,25.737322497399422,6.162856201903589,146,49,15.661914612972394,3.935936530842436,156.61914612972396,39.35936530842436,195.9785114381483,139.9451041183753,72.50890369231638,118.57167205760163,33.510150596633295,17.362410050951272,28.392237171683455,36.64179104477612,5.426370773717733,37.059701492537314,4.686798341877105,-0.417910447761194,0.3224424197312368,1.263043600813171,240092,150.0575,27.138725560465602,6.498425123630267,6,200,1162907,1402999,0.0,0.0,0.0,0.0,0.0
google_gemma-3-12b-it@q8_0,67,0,67,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.09880597014925373,0.1444270014633554,0.0345833503768978,66,98.50746268656717,0.014813571012293449,0.029034599184095157,1,1.4925373134328357,0.014813571012293426,0.029034599184095115,66,1,0,0,0,0,0,0,0,0,1153,17.208955223880597,18.353050537810308,4.394676693437049,161,37,23.741280690375905,4.880114321394761,237.41280690375905,48.80114321394761,286.2139501177067,199.28650063543023,83.26310536652068,191.63753501002233,47.719573258672234,19.93752634329632,45.888012293173375,37.059701492537314,4.5256193181235975,38.059701492537314,3.361459806505994,-1,-5.747394132497125,0.6511133699546455,174228,151.1084128360798,29.257575039063507,7.005788104041176,4,138,895546,1069774,0.0,0.0,0.0,0.0,0.0
google_gemma-3-27b-it@iq4_xs,67,0,67,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,0,0,0.04835820895522388,0.02585489900974593,0.0061910101459817304,67,100.0,0.0,0.0,0,0.0,0.0,0.0,67,0,0,0,0,0,0,0,0,0,648,9.671641791044776,5.170979801949186,1.2382020291963463,16,185,2.2663468372423594,37.62987012987013,22.663468372423594,376.2987012987013,398.9621696711249,58.738169654036454,214.80355769310555,197.74538187426424,14.064978716314442,51.43516532668354,47.35054911810433,38.059701492537314,2.315171287693715,38.8955223880597,0.5261157943234883,-0.835820895522388,-4.947879649372187,0.5709192174411818,75066,115.8425925925926,19.106114478183674,4.574999443631009,4,28,682137,757203,0.0,0.0,0.0,0.0,0.0
google_gemma-3-27b-it@q4_k_m,67,0,67,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,0,0,0.04417910447761194,0.023493987221191833,0.005625684834473197,67,100.0,0.0,0.0,0,0.0,0.0,0.0,67,0,0,0,0,0,0,0,0,0,592,8.835820895522389,4.698797444238366,1.1251369668946392,7,194,1.3557213930348258,40.595182181003075,13.557213930348258,405.95182181003076,419.50903574037903,57.32967418613642,189.79481390155883,179.77301855759717,13.72771150327867,45.44676883388112,43.047028783377286,38.25373134328358,2.0400778623145106,38.97014925373134,0.17145979772029107,-0.7164179104477612,-5.2644681189457305,0.4893230978007543,57942,97.875,20.251793006935312,4.849334585797342,4,26,519546,577488,0.0,0.0,0.0,0.0,0.0
gpt-35-turbo-0125,30,0,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,0,0,0.014333333333333333,0.009352607356658146,0.003346787560210548,30,100.0,0.0,0.0,0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,0,0,86,2.8666666666666667,1.8705214713316294,0.6693575120421097,90,0,128.5,0.0,1285.0,0.0,1285.0,404.3193514179534,0.0,404.3193514179534,144.68382174888134,0.0,144.68382174888134,39,0.0,39,0.0,0,0.0,0.0,7054,82.02325581395348,44.82439506963676,16.04020377336009,2,10,89137,96191,0.0018383166666666665,0.0010714280631662725,0.00038340560837428847,0.6638838888888888,0.06205210628180902
gpt-35-turbo-0301,30,0,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,0,0,0.011333333333333334,0.003457459036417604,0.0012372358265187182,30,100.0,0.0,0.0,0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,0,0,68,2.2666666666666666,0.6914918072835208,0.24744716530374364,90,0,140.0,0.0,1400.0,0.0,1400.0,259.3094277313203,0.0,259.3094277313203,92.79268698890385,0.0,92.79268698890385,39,0.0,39,0.0,0,0.0,0.0,4560,67.05882352941177,39.268143182044106,14.051924570603521,2,4,57543,62103,0.00118705,0.000325645283801361,0.0001165306682196757,0.5457375,0.05543883850609762
gpt-35-turbo-0613,30,0,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,0,0,0.020666666666666667,0.01412587094253156,0.005054877997625781,30,100.0,0.0,0.0,0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,0,0,124,4.133333333333334,2.825174188506312,1.0109755995251561,90,0,105.16666666666667,0.0,1051.6666666666667,0.0,1051.6666666666667,527.3932860408061,0.0,527.3932860408061,188.72526363499827,0.0,188.72526363499827,39,0.0,38.96666666666667,0.18257418583505536,0.03333333333333333,0.27777777777777773,0.06533333333333333,11610,93.62903225806451,54.70543497077447,19.57608849106176,2,12,129031,140641,0.0027310166666666665,0.0022123348155104233,0.0007916738463632714,0.6125988888888889,0.048394172042832126
gpt-35-turbo-1106,30,0,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,0,0,0.018,0.012148506364839742,0.004347287170998304,30,100.0,0.0,0.0,0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,0,0,108,3.6,2.4297012729679484,0.8694574341996607,88,2,113.02777777777777,0.8888888888888888,1130.2777777777778,8.88888888888889,1139.1666666666667,506.3272235852527,34.94202459809747,491.9473677576476,181.18686999991505,12.503842917155202,176.0411046784201,39,0.0,39,0.0,0,0.0,0.0,5219,48.324074074074076,22.887643804132683,8.190238149115658,2,10,49156,54375,0.0010802166666666667,0.0007192049451727369,0.0002573641843343778,0.32297930555555554,0.056253853979077666
gpt-4-0613,33,0,3,30,0.0,0.0,0.0,0.09090909090909091,0.050043807505743665,0.09808586271125758,0.9090909090909091,0.05004380750574367,0.09808586271125759,0.0,90.9090909090909,9.090909090909092,0.45454545454545453,0.14596855203028555,0.049803332226131675,0.45454545454545453,0.14596855203028555,0.049803332226131675,1.0,0.0,0.0,0,0.0,0.0,0.0,33,100.0,0.0,0.0,0,3,0,0,0,0,0,0,30,0,6365,192.87878787878788,30.643879462053242,10.45545282404063,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.151515151515152,8.085949279928471,18.78787878787879,7.51564025781227,-3.6363636363636362,-2.040365681161834,3.0082751801038166,41816,6.56967792615868,0.14783478767701136,0.050440077282743946,35,200,1091677,1133493,1.0684627272727274,0.17708800190993898,0.060421045969906224,5.529866827775484,0.06806406502881167
gpt-4-32k-0613,33,0,1,32,0.0,0.0,0.0,0.030303030303030304,0.02984036144953521,0.05848710844108901,0.9696969696969697,0.029840361449535197,0.05848710844108898,0.0,96.96969696969697,3.0303030303030303,0.48484848484848486,0.08703882797784893,0.0296969696969697,0.48484848484848486,0.08703882797784893,0.0296969696969697,1.0,0.0,0.0,0,0.0,0.0,0.0,33,100.0,0.0,0.0,0,1,0,0,0,0,0,0,32,0,6557,198.6969696969697,7.4853392060950075,2.553939393939394,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.787878787878787,6.589563603520986,17.727272727272727,7.657809442297808,-3.9393939393939394,-2.056842308434665,3.8704449219024233,43647,6.6565502516394695,0.3840245849810426,0.13102619518240477,157,200,1137339,1180986,2.2266054545454548,0.17072325788192477,0.05824944491644293,11.198914128546614,0.22576004632303978
